"individual_id","household_id","ea_id","rural","pw","saq01","saq02","saq03","saq06","saq07","saq08","hh_s3q00","saq04","saq05","hh_s3q01","hh_s3q02","hh_s3q03","hh_s3q04","hh_s3q05","hh_s3q06","hh_s3q07","hh_s3q08","hh_s3q09","hh_s3q10","hh_s3q11a","hh_s3q11b","hh_s3q11c","hh_s3q11d","hh_s3q11e","hh_s3q11f","hh_s3q12","hh_s3q13","hh_s3q14","hh_s3q15","hh_s3q16","hh_s3q17","hh_s3q18","hh_s3q19","hh_s3q20","hh_s3q21_a","hh_s3q21_b","hh_s3q21_c","hh_s3q22","hh_s3q23","hh_s3q24"
"0101030010607605","01010300106076","01010300106",0,768.159851074219,1,1,3,1,6,76,5,1,1,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,30,12,1999,12.6999998092651,95,1
"0101030010608801","01010300106088","01010300106",0,768.159851074219,1,1,3,1,6,88,1,1,1,2,,,2,,7,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030010608802","01010300106088","01010300106",0,768.159851074219,1,1,3,1,6,88,2,1,1,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030010608803","01010300106088","01010300106",0,768.159851074219,1,1,3,1,6,88,3,1,1,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030010608804","01010300106088","01010300106",0,768.159851074219,1,1,3,1,6,88,4,1,1,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030010610001","01010300106100","01010300106",0,768.159851074219,1,1,3,1,6,100,1,1,1,1,9,0,1,5,,1,5,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030010610002","01010300106100","01010300106",0,768.159851074219,1,1,3,1,6,100,2,1,1,2,,,2,,8,1,3,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030010610003","01010300106100","01010300106",0,768.159851074219,1,1,3,1,6,100,3,1,1,1,7,0,1,5,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030010610004","01010300106100","01010300106",0,768.159851074219,1,1,3,1,6,100,4,1,1,1,7,1,1,5,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030010610005","01010300106100","01010300106",0,768.159851074219,1,1,3,1,6,100,5,1,1,2,,,2,,8,1,2,2,,,,,,,,1,1,1,1,1,1,2,,1,17,7,2003,7.30000019073486,69,1
"0101030010611201","01010300106112","01010300106",0,768.159851074219,1,1,3,1,6,112,1,1,1,2,,,2,,2,1,1,2,,,,,,,,2,1,1,1,1,1,1,1,2,,,,,,
"0101030010611202","01010300106112","01010300106",0,768.159851074219,1,1,3,1,6,112,2,1,1,2,,,2,,2,1,1,2,,,,,,,,2,2,1,1,1,1,1,1,2,,,,,,
"0101030010611203","01010300106112","01010300106",0,768.159851074219,1,1,3,1,6,112,3,1,1,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030010612401","01010300106124","01010300106",0,768.159851074219,1,1,3,1,6,124,1,1,1,2,,,1,1,,1,12,2,,,,,,,,2,2,1,3,1,1,1,3,2,,,,,,
"0101030010612402","01010300106124","01010300106",0,768.159851074219,1,1,3,1,6,124,2,1,1,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030010613601","01010300106136","01010300106",0,768.159851074219,1,1,3,1,6,136,1,1,1,1,9,60,1,1,,1,6,1,2,,,,,,,2,1,1,2,1,1,1,2,2,,,,,,
"0101030010613602","01010300106136","01010300106",0,768.159851074219,1,1,3,1,6,136,2,1,1,2,,,2,,2,1,3,2,,,,,,,,1,1,1,2,1,1,1,3,2,,,,,,
"0101030010613603","01010300106136","01010300106",0,768.159851074219,1,1,3,1,6,136,3,1,1,2,,,2,,2,1,4,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030010613604","01010300106136","01010300106",0,768.159851074219,1,1,3,1,6,136,4,1,1,2,,,1,1,,1,12,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030010613605","01010300106136","01010300106",0,768.159851074219,1,1,3,1,6,136,5,1,1,2,,,2,,2,1,6,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030010613606","01010300106136","01010300106",0,768.159851074219,1,1,3,1,6,136,6,1,1,2,,,2,,2,1,4,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030010613607","01010300106136","01010300106",0,768.159851074219,1,1,3,1,6,136,7,1,1,1,9,3,1,1,,1,6,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030010613608","01010300106136","01010300106",0,768.159851074219,1,1,3,1,6,136,8,1,1,2,,,1,1,,1,5,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030010613609","01010300106136","01010300106",0,768.159851074219,1,1,3,1,6,136,9,1,1,1,6,2,1,1,,1,9,2,,,,,,,,1,1,1,1,1,1,2,,1,16,1,2000,14.8000001907349,101,1
"0101030180400401","01010301804004","01010301804",1,3901.22436523438,1,1,3,18,4,4,1,8,88,1,1,3,2,,1,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180400402","01010301804004","01010301804",1,3901.22436523438,1,1,3,18,4,4,2,8,88,1,1,2,2,,1,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180400403","01010301804004","01010301804",1,3901.22436523438,1,1,3,18,4,4,3,8,88,1,1,4,2,,1,1,2,2,,,,,,,,3,1,1,1,1,1,1,1,2,,,,,,
"0101030180400404","01010301804004","01010301804",1,3901.22436523438,1,1,3,18,4,4,4,8,88,1,1,5,2,,1,1,2,2,,,,,,,,1,1,1,1,1,1,2,,1,27,4,2003,7.80000019073486,71,1
"0101030180401901","01010301804019","01010301804",1,3901.22436523438,1,1,3,18,4,19,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180401902","01010301804019","01010301804",1,3901.22436523438,1,1,3,18,4,19,2,8,88,1,1,5,1,3,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180401903","01010301804019","01010301804",1,3901.22436523438,1,1,3,18,4,19,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180401904","01010301804019","01010301804",1,3901.22436523438,1,1,3,18,4,19,4,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180401905","01010301804019","01010301804",1,3901.22436523438,1,1,3,18,4,19,5,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180403401","01010301804034","01010301804",1,3901.22436523438,1,1,3,18,4,34,1,8,88,1,9,56,1,3,,1,3,1,2,,,,,,,2,1,1,1,2,1,1,2,2,,,,,,
"0101030180403402","01010301804034","01010301804",1,3901.22436523438,1,1,3,18,4,34,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180404901","01010301804049","01010301804",1,3901.22436523438,1,1,3,18,4,49,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180404902","01010301804049","01010301804",1,3901.22436523438,1,1,3,18,4,49,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180405101","01010301804051","01010301804",1,764.945922851563,1,1,3,18,4,51,1,8,88,2,,,1,2,,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180405102","01010301804051","01010301804",1,764.945922851563,1,1,3,18,4,51,2,8,88,1,1,4,1,2,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180405401","01010301804054","01010301804",1,764.945922851563,1,1,3,18,4,54,1,8,88,2,,,2,,3,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180406901","01010301804069","01010301804",1,3901.22436523438,1,1,3,18,4,69,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180406902","01010301804069","01010301804",1,3901.22436523438,1,1,3,18,4,69,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180406903","01010301804069","01010301804",1,3901.22436523438,1,1,3,18,4,69,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,20,1,2003,8.10000038146973,74.0999984741211,1
"0101030180408501","01010301804085","01010301804",1,3901.22436523438,1,1,3,18,4,85,1,8,88,2,,,2,,6,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180408502","01010301804085","01010301804",1,3901.22436523438,1,1,3,18,4,85,2,8,88,2,,,2,,6,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180408503","01010301804085","01010301804",1,3901.22436523438,1,1,3,18,4,85,3,8,88,1,7,10,1,2,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180408504","01010301804085","01010301804",1,3901.22436523438,1,1,3,18,4,85,4,8,88,2,,,1,3,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180408505","01010301804085","01010301804",1,3901.22436523438,1,1,3,18,4,85,5,8,88,2,,,2,,6,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,11,5,2002,9.60000038146973,77,1
"0101030180410001","01010301804100","01010301804",1,3901.22436523438,1,1,3,18,4,100,1,8,88,2,,,2,,2,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180410002","01010301804100","01010301804",1,3901.22436523438,1,1,3,18,4,100,2,8,88,2,,,2,,2,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180410003","01010301804100","01010301804",1,3901.22436523438,1,1,3,18,4,100,3,8,88,2,,,2,,2,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180410004","01010301804100","01010301804",1,3901.22436523438,1,1,3,18,4,100,4,8,88,2,,,2,,2,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180411501","01010301804115","01010301804",1,3901.22436523438,1,1,3,18,4,115,1,8,88,1,7,10,1,3,,1,3,2,,,,,,,,1,2,3,1,1,1,1,2,2,,,,,,
"0101030180411502","01010301804115","01010301804",1,3901.22436523438,1,1,3,18,4,115,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180411503","01010301804115","01010301804",1,3901.22436523438,1,1,3,18,4,115,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180411504","01010301804115","01010301804",1,3901.22436523438,1,1,3,18,4,115,4,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180411505","01010301804115","01010301804",1,3901.22436523438,1,1,3,18,4,115,5,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180411506","01010301804115","01010301804",1,3901.22436523438,1,1,3,18,4,115,6,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180413001","01010301804130","01010301804",1,3901.22436523438,1,1,3,18,4,130,1,8,88,1,2,40,1,3,,1,4,1,2,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180413002","01010301804130","01010301804",1,3901.22436523438,1,1,3,18,4,130,2,8,88,2,,,2,,3,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180413003","01010301804130","01010301804",1,3901.22436523438,1,1,3,18,4,130,3,8,88,2,,,2,,3,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180413004","01010301804130","01010301804",1,3901.22436523438,1,1,3,18,4,130,4,8,88,2,,,2,,3,1,3,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180413005","01010301804130","01010301804",1,3901.22436523438,1,1,3,18,4,130,5,8,88,2,,,2,,3,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180413006","01010301804130","01010301804",1,3901.22436523438,1,1,3,18,4,130,6,8,88,2,,,2,,3,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180413007","01010301804130","01010301804",1,3901.22436523438,1,1,3,18,4,130,7,8,88,2,,,2,,3,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180413008","01010301804130","01010301804",1,3901.22436523438,1,1,3,18,4,130,8,8,88,2,,,2,,3,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,19,1,2002,10.6000003814697,81,1
"0101030180413009","01010301804130","01010301804",1,3901.22436523438,1,1,3,18,4,130,9,8,88,2,,,2,,3,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,2,6,1999,12.5,88,1
"0101030180414501","01010301804145","01010301804",1,3901.22436523438,1,1,3,18,4,145,1,8,88,2,,,2,,8,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180414502","01010301804145","01010301804",1,3901.22436523438,1,1,3,18,4,145,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180414503","01010301804145","01010301804",1,3901.22436523438,1,1,3,18,4,145,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180414504","01010301804145","01010301804",1,3901.22436523438,1,1,3,18,4,145,4,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180414505","01010301804145","01010301804",1,3901.22436523438,1,1,3,18,4,145,5,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180414506","01010301804145","01010301804",1,3901.22436523438,1,1,3,18,4,145,6,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180414507","01010301804145","01010301804",1,3901.22436523438,1,1,3,18,4,145,7,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101030180414508","01010301804145","01010301804",1,3901.22436523438,1,1,3,18,4,145,8,8,88,2,,,2,,8,2,,2,,,,,,,,,,,,,,2,,1,27,12,2000,13,13,1
"0101050020400101","01010500204001","01010500204",1,3071.13232421875,1,1,5,2,4,1,1,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020400102","01010500204001","01010500204",1,3071.13232421875,1,1,5,2,4,1,2,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020400103","01010500204001","01010500204",1,3071.13232421875,1,1,5,2,4,1,3,8,88,1,1,4,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,29,3,2002,8.10000038146973,70,1
"0101050020402501","01010500204025","01010500204",1,3071.13232421875,1,1,5,2,4,25,1,8,88,2,,,2,,3,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020402502","01010500204025","01010500204",1,3071.13232421875,1,1,5,2,4,25,2,8,88,2,,,2,,3,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020402503","01010500204025","01010500204",1,3071.13232421875,1,1,5,2,4,25,3,8,88,2,,,2,,3,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020402504","01010500204025","01010500204",1,3071.13232421875,1,1,5,2,4,25,4,8,88,2,,,2,,3,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020402505","01010500204025","01010500204",1,3071.13232421875,1,1,5,2,4,25,5,8,88,2,,,2,,3,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020402506","01010500204025","01010500204",1,3071.13232421875,1,1,5,2,4,25,6,8,88,2,,,2,,3,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020402507","01010500204025","01010500204",1,3071.13232421875,1,1,5,2,4,25,7,8,88,2,,,2,,3,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,20,7,1999,14.8999996185303,102,1
"0101050020402508","01010500204025","01010500204",1,3071.13232421875,1,1,5,2,4,25,8,8,88,2,,,2,,3,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,14,12,2002,10.1999998092651,73,1
"0101050020404901","01010500204049","01010500204",1,3071.13232421875,1,1,5,2,4,49,1,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020404902","01010500204049","01010500204",1,3071.13232421875,1,1,5,2,4,49,2,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020404903","01010500204049","01010500204",1,3071.13232421875,1,1,5,2,4,49,3,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020404904","01010500204049","01010500204",1,3071.13232421875,1,1,5,2,4,49,4,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020404905","01010500204049","01010500204",1,3071.13232421875,1,1,5,2,4,49,5,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020404906","01010500204049","01010500204",1,3071.13232421875,1,1,5,2,4,49,6,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,9,2,2001,11.8999996185303,85,1
"0101050020407301","01010500204073","01010500204",1,3071.13232421875,1,1,5,2,4,73,1,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020407302","01010500204073","01010500204",1,3071.13232421875,1,1,5,2,4,73,2,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020407303","01010500204073","01010500204",1,3071.13232421875,1,1,5,2,4,73,3,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020407304","01010500204073","01010500204",1,3071.13232421875,1,1,5,2,4,73,4,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,5,4,2003,7.19999980926514,67,1
"0101050020409701","01010500204097","01010500204",1,3071.13232421875,1,1,5,2,4,97,1,8,88,1,1,1,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020409702","01010500204097","01010500204",1,3071.13232421875,1,1,5,2,4,97,2,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020409703","01010500204097","01010500204",1,3071.13232421875,1,1,5,2,4,97,3,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,12,8,1999,15.5,108,1
"0101050020409704","01010500204097","01010500204",1,3071.13232421875,1,1,5,2,4,97,4,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,12,3,1999,13.3999996185303,100,1
"0101050020412101","01010500204121","01010500204",1,3071.13232421875,1,1,5,2,4,121,1,8,88,1,1,7,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020412102","01010500204121","01010500204",1,3071.13232421875,1,1,5,2,4,121,2,8,88,1,1,2,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020414201","01010500204142","01010500204",1,1950.92431640625,1,1,5,2,4,142,1,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020414202","01010500204142","01010500204",1,1950.92431640625,1,1,5,2,4,142,2,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020414203","01010500204142","01010500204",1,1950.92431640625,1,1,5,2,4,142,3,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,1,3,2001,12.6000003814697,92,1
"0101050020414204","01010500204142","01010500204",1,1950.92431640625,1,1,5,2,4,142,4,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,1,4,2003,10.1999998092651,79,1
"0101050020414501","01010500204145","01010500204",1,3071.13232421875,1,1,5,2,4,145,1,8,88,2,,,1,7,,2,,2,,,,,,,,3,1,1,1,1,1,1,2,2,,,,,,
"0101050020414502","01010500204145","01010500204",1,3071.13232421875,1,1,5,2,4,145,2,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020414503","01010500204145","01010500204",1,3071.13232421875,1,1,5,2,4,145,3,8,88,2,,,1,7,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,1,27,4,2000,15.1999998092651,101,1
"0101050020414504","01010500204145","01010500204",1,3071.13232421875,1,1,5,2,4,145,4,8,88,2,,,1,7,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,1,18,3,2003,7.80000019073486,75,1
"0101050020416901","01010500204169","01010500204",1,3071.13232421875,1,1,5,2,4,169,1,8,88,1,1,2,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020416902","01010500204169","01010500204",1,3071.13232421875,1,1,5,2,4,169,2,8,88,1,1,5,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020416903","01010500204169","01010500204",1,3071.13232421875,1,1,5,2,4,169,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020418201","01010500204182","01010500204",1,1950.92431640625,1,1,5,2,4,182,1,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020419301","01010500204193","01010500204",1,3071.13232421875,1,1,5,2,4,193,1,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020419302","01010500204193","01010500204",1,3071.13232421875,1,1,5,2,4,193,2,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020419303","01010500204193","01010500204",1,3071.13232421875,1,1,5,2,4,193,3,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020419304","01010500204193","01010500204",1,3071.13232421875,1,1,5,2,4,193,4,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020419305","01010500204193","01010500204",1,3071.13232421875,1,1,5,2,4,193,5,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020421701","01010500204217","01010500204",1,3071.13232421875,1,1,5,2,4,217,1,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020421702","01010500204217","01010500204",1,3071.13232421875,1,1,5,2,4,217,2,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020421703","01010500204217","01010500204",1,3071.13232421875,1,1,5,2,4,217,3,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020421704","01010500204217","01010500204",1,3071.13232421875,1,1,5,2,4,217,4,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101050020421705","01010500204217","01010500204",1,3071.13232421875,1,1,5,2,4,217,5,8,88,2,,,1,7,,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,24,9,2002,11.6000003814697,90,1
"0101060040200201","01010600402002","01010600402",1,3720.59497070313,1,1,6,4,2,2,1,8,88,1,5,15,1,1,,2,,2,,,,,,,,2,1,1,1,1,1,1,1,2,,,,,,
"0101060040200202","01010600402002","01010600402",1,3720.59497070313,1,1,6,4,2,2,2,8,88,2,,,2,,1,2,,2,,,,,,,,1,3,1,1,1,1,1,2,2,,,,,,
"0101060040200203","01010600402002","01010600402",1,3720.59497070313,1,1,6,4,2,2,3,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101060040201401","01010600402014","01010600402",1,293.731170654297,1,1,6,4,2,14,1,8,88,2,,,2,,4,2,,2,,,,,,,,2,1,1,1,1,1,1,2,2,,,,,,
"0101060040202101","01010600402021","01010600402",1,3720.59497070313,1,1,6,4,2,21,1,8,88,2,,,1,1,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101060040202102","01010600402021","01010600402",1,3720.59497070313,1,1,6,4,2,21,2,8,88,2,,,1,1,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101060040202103","01010600402021","01010600402",1,3720.59497070313,1,1,6,4,2,21,3,8,88,2,,,1,1,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101060040202104","01010600402021","01010600402",1,3720.59497070313,1,1,6,4,2,21,4,8,88,2,,,1,1,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101060040202105","01010600402021","01010600402",1,3720.59497070313,1,1,6,4,2,21,5,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101060040202106","01010600402021","01010600402",1,3720.59497070313,1,1,6,4,2,21,6,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101060040202107","01010600402021","01010600402",1,3720.59497070313,1,1,6,4,2,21,7,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101060040203901","01010600402039","01010600402",1,3720.59497070313,1,1,6,4,2,39,1,8,88,2,,,2,,2,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101060040203902","01010600402039","01010600402",1,3720.59497070313,1,1,6,4,2,39,2,8,88,2,,,1,3,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101060040203903","01010600402039","01010600402",1,3720.59497070313,1,1,6,4,2,39,3,8,88,2,,,2,,4,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101060040203904","01010600402039","01010600402",1,3720.59497070313,1,1,6,4,2,39,4,8,88,2,,,2,,4,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101060040203905","01010600402039","01010600402",1,3720.59497070313,1,1,6,4,2,39,5,8,88,2,,,2,,4,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101060040203906","01010600402039","01010600402",1,3720.59497070313,1,1,6,4,2,39,6,8,88,2,,,2,,4,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,21,1,2001,12.1999998092651,85,1
"0101060040203907","01010600402039","01010600402",1,3720.59497070313,1,1,6,4,2,39,7,8,88,2,,,2,,4,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,29,4,2003,61,66,1
"0101060040205701","01010600402057","01010600402",1,3720.59497070313,1,1,6,4,2,57,1,8,88,1,1,15,1,2,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101060040205702","01010600402057","01010600402",1,3720.59497070313,1,1,6,4,2,57,2,8,88,1,1,12,1,2,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101060040205703","01010600402057","01010600402",1,3720.59497070313,1,1,6,4,2,57,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0101060040205704","01010600402057","01010600402",1,3720.59497070313,1,1,6,4,2,57,4,8,88,1,1,3,1,2,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
